10.000,1.000,12.986,3.938
10.000,2.000,12.859,4.439
10.000,3.000,11.533,4.511
10.000,4.000,11.407,5.227
10.000,5.000,8.377,4.391
10.000,6.000,8.545,3.437
10.000,7.000,6.735,3.723
10.000,8.000,4.525,7.303
20.000,1.000,12.460,3.938
20.000,2.000,12.354,4.439
20.000,3.000,11.134,4.582
20.000,4.000,10.965,5.274
20.000,5.000,8.040,4.320
20.000,6.000,9.029,3.389
20.000,7.000,7.198,3.556
20.000,8.000,4.736,7.207
30.000,1.000,11.954,3.962
30.000,2.000,11.849,4.439
30.000,3.000,10.713,4.678
30.000,4.000,10.523,5.322
30.000,5.000,7.682,4.272
30.000,6.000,9.534,3.341
30.000,7.000,7.682,3.437
30.000,8.000,4.925,7.184
30.000,9.000,14.712,3.556
40.000,1.000,11.470,4.010
40.000,2.000,11.386,4.487
40.000,3.000,10.313,4.726
40.000,4.000,10.102,5.346
40.000,5.000,7.324,4.200
40.000,6.000,9.934,3.341
40.000,7.000,8.187,3.341
40.000,8.000,5.072,7.207
40.000,9.000,14.143,3.413
50.000,1.000,10.986,4.033
50.000,2.000,10.944,4.535
50.000,3.000,9.892,4.749
50.000,4.000,9.702,5.346
50.000,5.000,6.966,4.081
50.000,6.000,10.334,3.341
50.000,7.000,8.713,3.270
50.000,8.000,5.220,7.231
50.000,9.000,13.575,3.317
60.000,1.000,10.502,4.010
60.000,2.000,10.481,4.558
60.000,3.000,9.492,4.797
60.000,4.000,9.303,5.346
60.000,5.000,6.609,3.962
60.000,6.000,10.692,3.389
60.000,7.000,9.218,3.174
60.000,8.000,5.367,7.255
60.000,9.000,13.091,3.293
70.000,1.000,10.060,3.890
70.000,2.000,9.976,4.439
70.000,3.000,9.092,4.845
70.000,4.000,8.882,5.346
70.000,5.000,6.251,3.842
70.000,6.000,10.986,3.532
70.000,7.000,9.723,3.055
70.000,8.000,5.514,7.279
70.000,9.000,12.586,3.293
80.000,1.000,9.597,3.747
80.000,2.000,9.492,4.344
80.000,3.000,8.671,4.893
80.000,4.000,8.482,5.346
80.000,5.000,5.872,3.747
80.000,6.000,11.323,3.771
80.000,7.000,10.229,2.936
80.000,8.000,5.683,7.279
80.000,9.000,12.144,3.317
90.000,1.000,9.134,3.628
90.000,2.000,8.987,4.224
90.000,3.000,8.250,4.916
90.000,4.000,8.061,5.394
90.000,5.000,5.472,3.675
90.000,6.000,11.702,4.081
90.000,7.000,10.776,2.888
90.000,8.000,5.851,7.303
90.000,9.000,11.681,3.365
100.000,1.000,8.608,3.484
100.000,2.000,8.461,4.057
100.000,3.000,7.829,4.964
100.000,4.000,7.640,5.465
100.000,5.000,5.093,3.604
100.000,6.000,12.081,4.415
100.000,7.000,11.323,2.816
100.000,8.000,5.998,7.303
100.000,9.000,11.260,3.365
110.000,1.000,8.082,3.341
110.000,2.000,7.934,3.914
110.000,3.000,7.408,5.012
110.000,4.000,7.198,5.513
110.000,5.000,4.714,3.532
110.000,6.000,12.417,4.749
110.000,7.000,11.870,2.768
110.000,8.000,6.125,7.351
110.000,9.000,10.839,3.246
120.000,1.000,7.556,3.246
120.000,2.000,7.429,3.819
