10.000,1.000,14.979,5.305
20.000,1.000,14.539,5.327
20.000,2.000,14.864,5.817
30.000,1.000,14.098,5.349
30.000,2.000,14.511,5.809
40.000,1.000,13.658,5.372
40.000,2.000,14.158,5.800
50.000,1.000,13.217,5.394
50.000,2.000,13.732,5.865
60.000,1.000,12.771,5.394
60.000,2.000,13.298,5.937
70.000,1.000,12.325,5.394
70.000,2.000,12.864,6.009
80.000,1.000,11.879,5.394
80.000,2.000,12.406,6.059
80.000,3.000,3.999,0.048
90.000,1.000,11.432,5.394
90.000,2.000,11.930,6.095
90.000,3.000,4.392,0.859
100.000,1.000,10.986,5.394
100.000,2.000,11.455,6.130
100.000,3.000,4.803,1.550
110.000,1.000,10.684,5.435
110.000,2.000,10.981,6.125
110.000,3.000,5.233,2.121
120.000,1.000,10.382,5.477
120.000,2.000,10.507,6.115
120.000,3.000,5.684,2.680
130.000,1.000,10.037,5.497
130.000,2.000,10.041,6.114
130.000,3.000,6.215,3.191
140.000,1.000,9.674,5.508
140.000,2.000,9.581,6.123
140.000,3.000,6.743,3.683
150.000,1.000,9.243,5.502
150.000,2.000,9.121,6.132
150.000,3.000,7.244,4.002
160.000,1.000,8.746,5.481
160.000,2.000,8.632,6.139
160.000,3.000,7.745,4.320
170.000,1.000,8.248,5.459
170.000,2.000,8.135,6.144
170.000,3.000,8.422,4.558
180.000,1.000,7.751,5.432
180.000,2.000,7.639,6.151
180.000,3.000,9.088,4.809
190.000,1.000,7.251,5.384
190.000,2.000,7.142,6.157
190.000,3.000,9.746,5.069
200.000,1.000,6.752,5.336
200.000,2.000,6.655,6.127
200.000,3.000,10.401,5.295
210.000,1.000,6.253,5.289
210.000,2.000,6.169,6.093
210.000,3.000,11.047,5.443
210.000,5.000,7.324,0.119
220.000,1.000,5.764,5.298
220.000,2.000,5.683,6.059
220.000,3.000,11.693,5.591
220.000,5.000,6.995,0.866
220.000,6.000,6.365,0.748
230.000,1.000,5.279,5.331
230.000,2.000,5.197,6.024
230.000,3.000,12.333,5.804
230.000,4.000,0.475,6.819
230.000,5.000,6.665,1.614
230.000,6.000,6.001,1.473
240.000,1.000,4.793,5.364
240.000,2.000,4.730,6.004
240.000,3.000,12.965,6.114
240.000,4.000,1.034,6.810
240.000,5.000,6.285,2.361
240.000,6.000,5.630,2.168
250.000,1.000,4.309,5.390
250.000,2.000,4.271,5.990
250.000,3.000,13.554,6.441
250.000,4.000,1.596,6.796
250.000,5.000,5.882,3.108
250.000,6.000,5.243,2.792
260.000,1.000,3.839,5.355
260.000,2.000,3.811,5.975
260.000,3.000,14.080,6.792
260.000,4.000,2.192,6.740
260.000,5.000,5.498,3.788
260.000,6.000,4.856,3.415
270.000,1.000,3.369,5.320
270.000,2.000,3.370,5.985
270.000,3.000,14.606,7.143
270.000,4.000,2.789,6.685
270.000,5.000,5.141,4.370
270.000,6.000,4.466,4.018
280.000,1.000,2.898,5.285
280.000,2.000,2.954,6.030
280.000,3.000,15.132,7.494
280.000,4.000,3.387,6.625
280.000,5.000,4.774,4.938
280.000,6.000,4.068,4.538
290.000,1.000,2.446,5.288
290.000,2.000,2.539,6.075
290.000,4.000,4.004,6.526
290.000,5.000,4.315,5.389
290.000,6.000,3.670,5.058
300.000,1.000,2.002,5.308
300.000,2.000,2.124,6.120
300.000,4.000,4.621,6.427
300.000,5.000,3.857,5.841
300.000,6.000,3.250,5.543
310.000,1.000,1.557,5.328
310.000,2.000,1.699,6.164
310.000,4.000,5.236,6.335
310.000,5.000,3.413,6.296
310.000,6.000,2.798,5.976
320.000,1.000,1.116,5.358
320.000,2.000,1.269,6.208
320.000,4.000,5.846,6.268
320.000,5.000,3.005,6.760
320.000,6.000,2.345,6.409
330.000,1.000,0.703,5.477
330.000,2.000,0.840,6.252
330.000,4.000,6.456,6.200
330.000,5.000,2.596,7.223
330.000,6.000,1.925,6.868
340.000,1.000,0.289,5.597
340.000,2.000,0.410,6.296
340.000,4.000,7.066,6.133
340.000,5.000,2.188,7.686
340.000,6.000,1.519,7.337
340.000,7.000,0.277,7.447
350.000,2.000,-0.019,6.340
350.000,4.000,7.682,6.070
350.000,5.000,1.768,8.059
350.000,6.000,1.113,7.806
350.000,7.000,0.584,7.176
360.000,4.000,8.313,6.016
360.000,5.000,1.347,8.422
360.000,6.000,0.758,8.226
360.000,7.000,0.925,6.942
370.000,4.000,8.945,5.962
370.000,5.000,0.998,8.790
370.000,6.000,0.416,8.633
370.000,7.000,1.300,6.746
380.000,4.000,9.576,5.909
380.000,5.000,0.758,9.165
380.000,6.000,0.170,9.032
380.000,7.000,1.676,6.550
390.000,4.000,10.208,5.883
390.000,5.000,0.517,9.540
390.000,6.000,0.070,9.416
390.000,7.000,2.075,6.426
390.000,8.000,0.393,5.152
390.000,9.000,0.084,4.081
400.000,4.000,10.839,5.920
400.000,5.000,0.277,9.915
400.000,7.000,2.483,6.332
400.000,8.000,0.833,5.182
400.000,9.000,0.556,4.171
410.000,4.000,11.470,5.958
410.000,7.000,2.891,6.238
410.000,8.000,1.274,5.212
410.000,9.000,1.028,4.262
410.000,10.000,0.253,8.472
420.000,4.000,12.102,5.996
420.000,7.000,3.299,6.178
420.000,8.000,1.713,5.230
420.000,9.000,1.501,4.352
420.000,10.000,0.463,8.234
430.000,4.000,12.733,6.034
430.000,7.000,3.707,6.171
430.000,8.000,2.151,5.236
430.000,9.000,1.969,4.426
430.000,10.000,0.673,7.995
430.000,11.000,0.084,5.636
440.000,4.000,13.359,6.009
440.000,7.000,4.115,6.163
440.000,8.000,2.588,5.242
440.000,9.000,2.429,4.464
440.000,10.000,0.999,7.880
440.000,11.000,0.505,5.666
450.000,4.000,13.985,5.977
450.000,7.000,4.529,6.155
450.000,8.000,3.026,5.249
450.000,9.000,2.888,4.502
450.000,10.000,1.374,7.818
450.000,11.000,0.926,5.697
460.000,4.000,14.611,5.944
460.000,7.000,4.970,6.144
460.000,8.000,3.443,5.245
460.000,9.000,3.348,4.540
460.000,10.000,1.772,7.739
460.000,11.000,1.347,5.728
460.000,12.000,0.608,4.399
460.000,13.000,0.441,5.236
470.000,7.000,5.411,6.132
470.000,8.000,3.851,5.238
470.000,9.000,3.800,4.561
470.000,10.000,2.203,7.637
470.000,11.000,1.785,5.773
470.000,12.000,1.120,4.486
470.000,13.000,0.940,5.277
480.000,7.000,5.852,6.121
480.000,8.000,4.259,5.231
480.000,9.000,4.245,4.566
480.000,10.000,2.638,7.544
480.000,11.000,2.223,5.818
480.000,12.000,1.633,4.573
480.000,13.000,1.440,5.317
490.000,7.000,6.293,6.110
490.000,8.000,4.692,5.229
490.000,9.000,4.690,4.572
490.000,10.000,3.082,7.471
490.000,11.000,2.661,5.863
490.000,12.000,2.092,4.615
490.000,13.000,1.951,5.351
500.000,7.000,6.736,6.072
500.000,8.000,5.162,5.234
500.000,9.000,5.135,4.577
500.000,10.000,3.527,7.398
500.000,11.000,3.098,5.910
500.000,12.000,2.545,4.652
500.000,13.000,2.490,5.365
510.000,7.000,7.162,6.037
510.000,8.000,5.633,5.239
510.000,9.000,5.579,4.581
510.000,10.000,3.971,7.325
510.000,11.000,3.532,5.961
510.000,12.000,2.998,4.689
510.000,13.000,3.029,5.380
520.000,7.000,7.432,6.026
520.000,8.000,6.103,5.244
520.000,9.000,6.012,4.572
520.000,10.000,4.414,7.256
520.000,11.000,3.967,6.012
520.000,12.000,3.452,4.726
520.000,13.000,3.560,5.389
530.000,7.000,7.703,6.014
530.000,8.000,6.573,5.249
530.000,9.000,6.445,4.563
530.000,10.000,4.856,7.189
530.000,11.000,4.401,6.062
530.000,12.000,3.903,4.720
530.000,13.000,4.009,5.344
530.000,14.000,15.052,5.385
540.000,7.000,7.655,5.926
540.000,8.000,7.028,5.259
540.000,9.000,6.878,4.553
540.000,10.000,5.299,7.121
540.000,11.000,4.835,6.113
540.000,12.000,4.355,4.714
540.000,13.000,4.458,5.299
540.000,14.000,14.460,5.535
550.000,7.000,7.607,5.837
550.000,8.000,7.477,5.272
550.000,9.000,7.312,4.544
550.000,10.000,5.741,7.054
550.000,11.000,5.254,6.163
550.000,12.000,4.807,4.708
550.000,13.000,4.908,5.254
550.000,14.000,13.867,5.685
560.000,7.000,7.559,5.748
560.000,8.000,7.925,5.284
560.000,9.000,7.745,4.535
560.000,10.000,6.133,7.040
560.000,11.000,5.663,6.212
560.000,12.000,5.258,4.702
560.000,13.000,5.342,5.222
560.000,14.000,13.297,5.829
570.000,7.000,7.593,5.492
570.000,8.000,8.374,5.297
570.000,9.000,8.197,4.505
570.000,10.000,6.512,7.040
570.000,11.000,6.071,6.261
570.000,12.000,5.613,4.730
570.000,13.000,5.753,5.211
570.000,14.000,12.759,5.961
570.000,15.000,14.828,5.391
570.000,16.000,14.879,4.769
580.000,7.000,7.710,5.067
580.000,8.000,8.851,5.290
580.000,9.000,8.648,4.475
580.000,10.000,6.891,7.040
580.000,11.000,6.496,6.282
