780.000,1.000,8.460,3.590
790.000,1.000,9.570,3.790
800.000,1.000,10.670,3.990
800.000,2.000,13.640,5.800
810.000,1.000,11.730,4.320
810.000,2.000,12.090,5.750
820.000,1.000,12.810,4.610
820.000,2.000,11.370,5.800
830.000,2.000,10.310,5.970
830.000,3.000,12.490,6.600
840.000,2.000,9.570,6.240
840.000,3.000,11.940,6.770
850.000,2.000,8.730,6.340
850.000,3.000,11.030,6.840
850.000,4.000,-1.320,5.110
850.000,5.000,-1.480,4.430
850.000,6.000,11.840,5.820
860.000,2.000,7.940,6.500
860.000,3.000,10.210,6.810
860.000,4.000,-0.330,5.060
860.000,5.000,-0.490,4.380
860.000,6.000,10.910,5.920
870.000,2.000,7.170,6.620
870.000,3.000,9.360,6.850
870.000,4.000,0.760,5.000
870.000,5.000,0.600,4.230
870.000,6.000,10.000,5.890
880.000,2.000,6.470,6.680
880.000,3.000,8.590,6.850
880.000,4.000,1.760,4.890
880.000,5.000,1.600,4.130
880.000,6.000,9.090,6.020
890.000,2.000,5.860,6.820
890.000,3.000,7.780,6.840
890.000,4.000,2.810,4.830
890.000,5.000,2.670,4.070
890.000,6.000,8.230,6.040
900.000,2.000,5.240,6.980
900.000,3.000,6.960,6.840
900.000,4.000,3.800,4.770
900.000,5.000,3.700,4.020
900.000,6.000,7.400,6.150
910.000,2.000,4.870,7.160
910.000,3.000,6.290,7.000
910.000,4.000,4.970,4.690
910.000,5.000,4.750,4.040
910.000,6.000,6.520,6.150
920.000,2.000,4.510,7.580
920.000,3.000,5.620,7.100
920.000,4.000,5.970,4.700
920.000,5.000,5.760,4.060
920.000,6.000,5.700,6.210
930.000,2.000,4.200,7.300
930.000,3.000,5.060,7.040
930.000,4.000,6.970,4.670
930.000,5.000,6.760,4.040
930.000,6.000,4.960,6.100
930.000,7.000,12.090,5.870
940.000,2.000,3.950,7.710
940.000,3.000,4.690,7.000
940.000,4.000,8.120,4.950
940.000,5.000,7.820,4.170
940.000,6.000,4.080,6.200
940.000,7.000,10.750,6.000
950.000,2.000,3.470,7.860
950.000,3.000,4.350,7.010
950.000,4.000,9.110,5.010
950.000,5.000,8.850,4.210
950.000,6.000,3.310,6.200
950.000,7.000,9.480,6.070
950.000,8.000,-2.480,-0.220
960.000,2.000,2.820,8.000
960.000,3.000,3.760,6.990
960.000,4.000,10.120,5.130
960.000,5.000,9.930,4.290
960.000,6.000,2.710,6.390
960.000,7.000,8.150,5.860
960.000,8.000,-1.670,0.530
970.000,2.000,2.010,8.000
970.000,3.000,3.190,6.890
970.000,4.000,11.010,5.320
970.000,5.000,10.820,4.490
970.000,6.000,2.130,6.290
970.000,7.000,6.860,5.830
970.000,8.000,-0.930,0.960
980.000,2.000,1.280,7.820
980.000,3.000,2.620,7.130
980.000,4.000,11.930,5.470
980.000,5.000,11.750,4.360
980.000,6.000,1.520,6.170
980.000,7.000,5.620,5.660
980.000,8.000,-0.140,1.500
990.000,2.000,0.540,7.400
990.000,3.000,1.780,7.150
990.000,6.000,0.900,6.120
990.000,7.000,4.310,5.440
990.000,8.000,0.820,1.830
1000.000,2.000,-0.180,7.060
1000.000,3.000,1.010,6.960
1000.000,6.000,0.480,6.010
1000.000,7.000,3.060,5.260
1000.000,8.000,1.590,2.130
1010.000,2.000,-0.830,6.430
1010.000,3.000,0.070,6.910
1010.000,6.000,-0.290,5.950
1010.000,7.000,1.840,5.070
1010.000,8.000,2.630,2.490
1020.000,2.000,-1.520,6.050
1020.000,3.000,-0.720,6.660
1020.000,6.000,-0.750,5.650
1020.000,7.000,0.700,4.910
1020.000,8.000,3.670,2.830
1030.000,8.000,4.460,2.720
1040.000,8.000,5.470,3.020
1050.000,8.000,6.500,3.240
1050.000,9.000,12.830,4.680
1050.000,10.000,12.780,5.290
1050.000,11.000,12.510,6.190
1050.000,12.000,12.090,6.950
1060.000,8.000,7.350,3.650
1060.000,9.000,12.830,4.680
1060.000,10.000,12.780,5.290
1060.000,11.000,11.540,6.030
1060.000,12.000,11.400,6.930
1070.000,8.000,8.290,3.920
1070.000,9.000,12.830,4.680
1070.000,10.000,12.780,5.290
1070.000,11.000,10.960,5.970
1070.000,12.000,10.700,6.870
1070.000,13.000,11.870,6.090
1070.000,14.000,13.200,6.510
1080.000,8.000,9.230,4.150
1080.000,9.000,12.830,4.640
1080.000,10.000,12.780,5.290
1080.000,11.000,10.290,6.120
1080.000,12.000,10.070,6.730
1080.000,13.000,11.340,6.140
1080.000,14.000,12.540,7.000
1090.000,8.000,10.080,4.340
1090.000,9.000,12.830,4.570
1090.000,10.000,12.800,5.260
1090.000,11.000,9.880,6.210
1090.000,12.000,9.450,6.510
1090.000,13.000,10.430,5.530
1090.000,14.000,11.940,7.220
1090.000,15.000,12.610,6.380
1100.000,8.000,10.890,4.530
1100.000,9.000,12.880,4.550
1100.000,10.000,12.910,5.250
1100.000,11.000,9.540,6.090
1100.000,12.000,8.900,6.330
1100.000,13.000,9.720,5.350
1100.000,14.000,11.290,7.420
1100.000,15.000,11.910,6.650
1100.000,16.000,12.100,5.490
1100.000,17.000,13.050,6.620
1110.000,8.000,11.590,4.680
1110.000,11.000,8.870,5.990
1110.000,12.000,8.210,6.230
1110.000,13.000,8.990,5.210
1110.000,14.000,10.580,7.560
1110.000,15.000,11.250,6.810
1110.000,16.000,11.210,5.800
1110.000,17.000,12.140,7.060
1110.000,18.000,12.810,6.250
1120.000,8.000,12.280,4.930
1120.000,11.000,8.040,5.660
1120.000,12.000,7.490,6.060
1120.000,13.000,8.270,5.010
1120.000,14.000,9.920,7.420
1120.000,15.000,10.430,6.820
1120.000,16.000,10.410,5.860
1120.000,17.000,11.250,7.240
1120.000,18.000,12.080,6.360
1120.000,20.000,12.810,6.520
1130.000,8.000,12.930,5.100
1130.000,11.000,7.170,5.450
1130.000,12.000,6.730,5.970
1130.000,13.000,7.580,4.900
1130.000,14.000,9.110,7.340
1130.000,15.000,9.600,6.690
1130.000,16.000,9.570,5.820
1130.000,17.000,10.380,7.440
1130.000,18.000,11.200,6.550
1130.000,20.000,12.070,6.940
1140.000,11.000,6.430,5.230
1140.000,12.000,5.980,5.800
1140.000,13.000,6.840,4.670
1140.000,14.000,8.350,7.320
1140.000,15.000,8.860,6.640
1140.000,16.000,8.850,5.630
1140.000,17.000,9.590,7.470
1140.000,18.000,10.310,6.710
1140.000,20.000,11.120,7.330
1150.000,11.000,5.670,5.160
1150.000,12.000,5.210,5.740
1150.000,13.000,6.090,4.440
1150.000,14.000,7.750,7.430
1150.000,15.000,8.090,6.550
1150.000,16.000,8.010,5.600
1150.000,17.000,8.680,7.670
1150.000,18.000,9.530,6.830
1150.000,20.000,10.120,7.500
1150.000,21.000,11.330,5.200
1160.000,11.000,4.940,4.950
1160.000,12.000,4.450,5.610
1160.000,13.000,5.380,4.170
1160.000,14.000,6.920,7.360
1160.000,15.000,7.320,6.510
1160.000,16.000,7.240,5.380
1160.000,17.000,7.570,7.950
1160.000,18.000,8.560,6.740
1160.000,20.000,8.990,7.480
1160.000,21.000,10.520,4.690
1170.000,11.000,4.260,4.710
1170.000,12.000,3.760,5.600
1170.000,13.000,4.680,3.910
1170.000,14.000,6.020,7.190
1170.000,15.000,6.550,6.400
1170.000,16.000,6.620,5.390
1170.000,17.000,6.770,7.970
1170.000,18.000,7.820,6.820
1170.000,20.000,7.980,7.510
1170.000,21.000,9.650,4.340
1180.000,11.000,3.540,4.540
1180.000,12.000,3.030,5.390
1180.000,13.000,4.010,3.710
1180.000,14.000,5.230,7.100
1180.000,15.000,5.770,6.260
1180.000,16.000,5.770,5.360
1180.000,17.000,5.910,8.160
1180.000,18.000,6.880,6.900
1180.000,20.000,7.050,7.620
1180.000,21.000,8.730,4.000
1190.000,11.000,2.820,4.350
1190.000,12.000,2.280,5.240
1190.000,13.000,3.300,3.570
1190.000,14.000,4.430,7.000
1190.000,15.000,5.000,6.070
1190.000,16.000,4.990,5.220
1190.000,17.000,4.930,8.130
1190.000,18.000,5.810,6.960
1190.000,20.000,5.900,7.710
1190.000,21.000,7.790,3.790
1200.000,11.000,2.160,4.190
1200.000,12.000,1.570,5.060
1200.000,13.000,2.590,3.420
1200.000,14.000,3.660,6.990
1200.000,15.000,4.160,6.010
1200.000,16.000,4.160,5.190
1200.000,17.000,3.500,8.040
1200.000,18.000,4.870,6.920
1200.000,20.000,4.870,7.680
1200.000,21.000,6.830,3.620
1210.000,11.000,1.390,3.970
1210.000,12.000,0.830,4.870
1210.000,13.000,1.890,3.280
1210.000,14.000,2.870,6.860
1210.000,15.000,3.390,5.830
1210.000,16.000,3.410,5.000
1210.000,17.000,2.440,7.900
1210.000,18.000,4.060,6.820
1210.000,20.000,3.910,7.710
1210.000,21.000,5.850,3.400
1220.000,11.000,0.710,3.720
1220.000,12.000,0.110,4.680
1220.000,13.000,1.220,3.060
1220.000,14.000,2.000,6.750
1220.000,15.000,2.370,5.980
1220.000,16.000,2.540,5.010
1220.000,17.000,1.480,7.630
1220.000,18.000,3.010,6.780
1220.000,20.000,2.950,7.800
1220.000,21.000,4.910,3.240
1220.000,22.000,11.860,5.170
1230.000,11.000,0.010,3.410
1230.000,12.000,-0.650,4.300
1230.000,13.000,0.530,2.760
1230.000,14.000,1.190,6.600
1230.000,15.000,1.530,5.830
1230.000,16.000,1.660,4.830
1230.000,17.000,0.530,7.310
1230.000,18.000,2.190,6.640
1230.000,20.000,1.930,7.800
1230.000,21.000,3.920,3.090
1230.000,22.000,10.950,4.940
1240.000,11.000,-0.630,3.080
1240.000,12.000,-1.480,3.900
1240.000,13.000,-0.070,2.470
1240.000,14.000,0.330,6.470
1240.000,15.000,0.680,5.710
1240.000,16.000,0.850,4.840
1240.000,17.000,-0.360,6.970
1240.000,18.000,1.260,6.730
1240.000,20.000,0.950,7.680
1240.000,21.000,3.050,2.800
1240.000,22.000,9.910,4.750
1250.000,22.000,8.850,4.570
1260.000,22.000,7.860,4.390
1270.000,22.000,6.830,4.220
1280.000,22.000,5.630,3.980
1280.000,23.000,9.460,5.400
1280.000,24.000,11.070,4.940
1280.000,25.000,12.570,6.200
1290.000,22.000,4.670,3.780
1290.000,23.000,8.410,5.240
1290.000,24.000,10.070,4.770
1290.000,25.000,10.860,6.560
1300.000,22.000,3.670,3.550
1300.000,23.000,7.350,5.180
1300.000,24.000,9.030,4.520
1300.000,25.000,9.260,6.870
1310.000,22.000,2.700,3.310
1310.000,23.000,6.370,5.230
1310.000,24.000,8.030,4.270
1310.000,25.000,7.850,7.190
1320.000,22.000,1.810,2.840
1320.000,23.000,5.450,5.180
1320.000,24.000,6.820,4.330
1320.000,25.000,6.480,7.570
1330.000,22.000,0.820,2.500
1330.000,23.000,4.580,5.260
1330.000,24.000,5.740,4.360
1330.000,25.000,5.160,7.930
1340.000,22.000,-0.050,2.230
1340.000,23.000,3.550,5.290
1340.000,24.000,4.660,4.320
1340.000,25.000,3.920,8.250
1340.000,26.000,-3.510,-1.630
1340.000,27.000,10.170,4.860
1350.000,22.000,-0.910,1.870
1350.000,23.000,2.590,5.420
1350.000,24.000,3.530,4.380
1350.000,25.000,2.680,8.710
1350.000,26.000,-2.970,-0.870
1350.000,27.000,9.210,4.560
1360.000,22.000,-2.020,1.550
1360.000,23.000,1.520,5.420
1360.000,24.000,2.450,4.360
1360.000,25.000,1.380,9.140
1360.000,26.000,-2.360,-0.360
1360.000,27.000,8.090,4.380
1370.000,23.000,0.480,5.340
1370.000,24.000,1.350,4.330
1370.000,25.000,0.370,9.730
1370.000,27.000,6.970,4.290
1380.000,27.000,5.800,4.230
1390.000,27.000,4.650,4.200
1450.000,28.000,10.020,4.290
1450.000,29.000,9.750,5.330
1450.000,30.000,3.080,2.760
1460.000,28.000,8.880,4.100
1460.000,29.000,8.800,5.320
1460.000,30.000,3.840,3.110
1470.000,28.000,7.930,4.100
1470.000,29.000,7.830,5.340
1470.000,30.000,4.400,3.130
1480.000,28.000,7.010,4.100
1480.000,29.000,6.810,5.190
1480.000,30.000,5.150,3.330
1490.000,28.000,5.860,4.080
1490.000,29.000,5.850,5.230
1490.000,30.000,5.910,3.450
1490.000,31.000,11.200,5.570
1500.000,28.000,4.870,4.040
1500.000,29.000,4.940,5.160
1500.000,30.000,6.780,3.530
1500.000,31.000,9.980,5.500
1510.000,28.000,3.960,3.870
1510.000,29.000,4.000,5.040
1510.000,30.000,7.640,3.700
1510.000,31.000,8.730,5.180
1520.000,28.000,2.960,3.820
1520.000,29.000,3.060,4.940
1520.000,30.000,8.420,3.890
1520.000,31.000,7.630,5.050
1530.000,28.000,2.030,3.740
1530.000,29.000,2.160,4.860
1530.000,30.000,9.180,4.030
1530.000,31.000,6.460,4.940
1530.000,33.000,13.100,6.200
1540.000,28.000,1.130,3.620
1540.000,29.000,1.150,4.860
1540.000,30.000,9.920,4.160
1540.000,31.000,5.400,4.970
1540.000,33.000,12.120,6.460
1540.000,34.000,12.560,5.640
1550.000,28.000,0.200,3.610
1550.000,29.000,0.200,4.890
1550.000,30.000,10.670,4.320
1550.000,31.000,4.360,5.180
1550.000,33.000,11.310,6.590
1550.000,34.000,11.530,5.820
1560.000,28.000,-0.720,3.510
1560.000,29.000,-0.810,4.910
1560.000,30.000,11.470,4.530
1560.000,31.000,3.300,5.220
1560.000,33.000,10.510,6.700
1560.000,34.000,10.550,5.830
1570.000,28.000,-1.790,3.530
1570.000,29.000,-1.700,5.020
1570.000,30.000,12.220,4.830
1570.000,31.000,2.260,5.330
1570.000,33.000,9.660,6.780
1570.000,34.000,9.710,5.860
1580.000,33.000,8.810,6.950
1580.000,34.000,8.850,6.020
1590.000,33.000,7.960,7.140
1590.000,34.000,7.960,6.200
1600.000,33.000,7.110,7.210
1600.000,34.000,7.140,6.220
1610.000,33.000,6.290,7.280
1610.000,34.000,6.260,6.260
1620.000,33.000,5.360,7.440
1620.000,34.000,5.200,6.390
1630.000,33.000,4.480,7.730
1630.000,34.000,4.340,6.660
1640.000,33.000,3.570,8.010
1640.000,34.000,3.470,6.930
1650.000,33.000,2.850,8.300
1650.000,34.000,2.720,7.220
1660.000,33.000,2.020,8.570
1660.000,34.000,1.650,7.590
1670.000,33.000,0.960,9.030
1670.000,34.000,0.670,8.020
1680.000,33.000,0.190,9.450
1680.000,34.000,0.010,8.480
1750.000,35.000,3.030,2.720
1760.000,35.000,3.840,3.050
1770.000,35.000,4.730,3.260
1780.000,35.000,5.600,3.490
1790.000,35.000,6.570,3.750
1800.000,35.000,7.450,3.940
1800.000,36.000,12.140,6.100
1810.000,35.000,8.380,4.130
1810.000,36.000,10.990,6.460
1810.000,37.000,13.060,5.510
1820.000,35.000,9.280,4.350
1820.000,36.000,9.860,6.710
1820.000,37.000,11.870,5.440
1830.000,35.000,10.140,4.490
1830.000,36.000,8.790,6.970
1830.000,37.000,10.660,5.550
1840.000,35.000,11.030,4.710
1840.000,36.000,7.730,7.230
1840.000,37.000,9.480,5.730
1850.000,35.000,11.880,4.870
1850.000,36.000,6.650,7.420
1850.000,37.000,8.300,5.820
1860.000,36.000,5.550,7.680
1860.000,37.000,7.170,5.950
1870.000,36.000,4.460,7.960
1870.000,37.000,6.030,5.920
1880.000,36.000,3.400,8.250
1880.000,37.000,4.960,5.900
1890.000,36.000,2.900,8.430
1890.000,37.000,3.830,5.900
1900.000,36.000,1.650,8.920
1900.000,37.000,2.750,5.890
1910.000,36.000,0.550,9.490
1910.000,37.000,1.680,6.000
1920.000,36.000,-0.280,9.980
1920.000,37.000,0.540,6.140
1930.000,36.000,-1.310,10.300
1930.000,37.000,-0.550,6.210
1930.000,38.000,10.900,4.260
1940.000,38.000,9.560,3.880
1950.000,38.000,8.210,3.630
1960.000,38.000,6.860,3.400
1970.000,38.000,5.580,3.130
1970.000,39.000,11.130,5.340
1980.000,38.000,4.390,3.000
1980.000,39.000,9.810,5.260
1980.000,40.000,-2.420,-0.460
1990.000,38.000,2.930,2.940
1990.000,39.000,8.470,5.210
1990.000,40.000,-1.900,0.300
2000.000,38.000,1.610,2.860
2000.000,39.000,7.170,5.130
2000.000,40.000,-1.010,0.950
2010.000,38.000,0.370,2.620
2010.000,39.000,5.790,4.920
2010.000,40.000,-0.100,1.360
2020.000,38.000,-0.800,1.920
2020.000,39.000,4.520,4.830
2020.000,40.000,0.910,1.730
2030.000,38.000,-1.740,1.010
2030.000,39.000,3.250,4.680
2030.000,40.000,1.840,2.140
2040.000,39.000,1.990,4.550
2040.000,40.000,2.830,2.520
2050.000,39.000,0.720,4.560
2050.000,40.000,3.900,2.960
2060.000,39.000,-0.550,4.500
2060.000,40.000,4.870,3.240
2070.000,40.000,5.840,3.500
2080.000,40.000,6.850,3.540
2090.000,40.000,7.850,3.650
2100.000,40.000,8.840,3.750
2110.000,40.000,9.860,3.790
2110.000,41.000,12.610,5.880
2120.000,40.000,10.880,3.930
2120.000,41.000,11.670,6.150
2120.000,42.000,12.540,5.160
2130.000,40.000,11.880,4.160
2130.000,41.000,10.910,5.930
2130.000,42.000,11.730,5.340
2130.000,43.000,13.180,5.200
2130.000,44.000,12.920,6.060
2140.000,40.000,12.780,4.470
2140.000,41.000,9.910,6.100
2140.000,42.000,10.950,5.360
2140.000,43.000,12.280,5.280
2140.000,44.000,11.830,6.180
2150.000,41.000,9.010,5.970
2150.000,42.000,10.190,5.490
2150.000,43.000,11.310,5.350
2150.000,44.000,10.890,6.190
2160.000,41.000,8.150,5.910
2160.000,42.000,9.250,5.450
2160.000,43.000,10.370,5.320
2160.000,44.000,10.010,6.210
2170.000,41.000,7.250,5.760
2170.000,42.000,8.380,5.430
2170.000,43.000,9.390,5.210
2170.000,44.000,9.120,6.210
2180.000,41.000,6.370,5.700
2180.000,42.000,7.610,5.280
2180.000,43.000,8.530,5.040
2180.000,44.000,8.240,6.200
2180.000,45.000,12.380,5.200
2190.000,41.000,5.470,5.610
2190.000,42.000,6.740,5.180
2190.000,43.000,7.680,4.890
2190.000,44.000,7.350,6.110
2190.000,45.000,11.220,5.050
2200.000,41.000,4.550,5.520
2200.000,42.000,5.850,5.130
2200.000,43.000,6.780,4.810
2200.000,44.000,6.360,5.940
2200.000,45.000,10.230,4.790
2200.000,46.000,11.930,5.310
2210.000,41.000,3.670,5.440
2210.000,42.000,5.000,4.910
2210.000,43.000,5.930,4.710
2210.000,44.000,5.510,5.740
2210.000,45.000,9.170,4.620
2210.000,46.000,11.040,5.190
2210.000,47.000,12.840,5.190
2220.000,41.000,2.770,5.240
2220.000,42.000,4.180,4.880
2220.000,43.000,5.050,4.640
2220.000,44.000,4.560,5.690
2220.000,45.000,8.080,4.510
2220.000,46.000,10.120,5.010
2220.000,47.000,11.560,4.720
2230.000,41.000,1.950,5.140
2230.000,42.000,3.330,4.740
2230.000,43.000,4.190,4.490
2230.000,44.000,3.700,5.860
2230.000,45.000,7.030,4.310
2230.000,46.000,9.190,4.810
2230.000,47.000,10.410,4.340
2240.000,41.000,1.060,4.930
2240.000,42.000,2.400,4.590
2240.000,43.000,3.260,4.330
2240.000,44.000,2.750,5.680
2240.000,45.000,5.930,4.190
2240.000,46.000,8.270,4.560
2240.000,47.000,9.260,3.930
2240.000,48.000,-4.440,4.620
2250.000,41.000,0.110,4.650
2250.000,42.000,1.420,4.390
2250.000,43.000,2.300,4.050
2250.000,44.000,1.800,5.370
2250.000,45.000,4.790,4.130
2250.000,46.000,7.300,4.360
2250.000,47.000,8.290,3.630
2250.000,48.000,-3.490,5.090
2260.000,41.000,-0.600,4.290
2260.000,42.000,0.510,4.200
2260.000,43.000,1.150,3.510
2260.000,44.000,0.650,4.970
2260.000,45.000,3.760,3.960
2260.000,46.000,6.350,4.260
2260.000,47.000,6.900,3.220
2260.000,48.000,-2.540,5.450
2270.000,41.000,-1.500,3.870
2270.000,42.000,-0.320,4.030
2270.000,43.000,0.070,3.050
2270.000,44.000,-0.210,4.770
2270.000,45.000,2.720,3.760
2270.000,46.000,5.250,4.180
2270.000,47.000,5.570,3.010
2270.000,48.000,-1.500,5.690
2270.000,49.000,11.670,6.020
2280.000,41.000,-2.460,3.540
2280.000,42.000,-1.250,3.610
2280.000,43.000,-0.790,2.670
2280.000,44.000,-1.230,4.460
2280.000,45.000,1.720,3.610
2280.000,46.000,4.320,4.140
2280.000,47.000,4.520,2.820
2280.000,48.000,-0.430,5.770
2280.000,49.000,10.360,5.960
2290.000,41.000,-3.120,3.390
2290.000,42.000,-1.740,3.150
2290.000,43.000,-1.730,2.200
2290.000,44.000,-2.040,4.480
2290.000,45.000,0.720,3.460
2290.000,46.000,3.390,3.940
2290.000,47.000,3.380,2.610
2290.000,48.000,0.550,5.660
2290.000,49.000,9.130,6.050
2300.000,45.000,-0.300,3.400
2300.000,46.000,2.490,3.740
2300.000,47.000,2.720,2.400
2300.000,48.000,1.630,5.580
2300.000,49.000,7.990,6.260
2310.000,48.000,2.650,5.560
2310.000,49.000,6.670,6.230
2320.000,48.000,3.640,5.530
2320.000,49.000,5.480,6.300
2330.000,48.000,4.760,5.480
2330.000,49.000,4.260,6.410
2340.000,48.000,5.920,5.510
2350.000,48.000,6.980,5.570
2360.000,48.000,8.050,5.650
2370.000,48.000,9.100,5.700
2380.000,48.000,10.200,5.630
2390.000,48.000,11.290,5.570
2860.000,50.000,7.500,7.250
2860.000,51.000,7.050,8.440
2860.000,52.000,8.090,8.840
2860.000,53.000,4.660,6.690
2860.000,54.000,4.710,6.090
2860.000,55.000,2.090,3.920
2860.000,56.000,12.320,3.350
2860.000,57.000,1.250,7.970
2870.000,50.000,6.430,7.550
2870.000,51.000,7.050,8.440
2870.000,52.000,8.090,8.840
2870.000,53.000,5.880,6.590
2870.000,54.000,5.930,6.000
2870.000,55.000,3.110,4.090
2870.000,56.000,12.420,3.220
2870.000,57.000,2.220,7.530
2880.000,50.000,5.340,7.820
2880.000,51.000,7.050,8.440
2880.000,52.000,8.090,8.840
2880.000,53.000,7.160,6.580
2880.000,54.000,7.220,5.990
2880.000,55.000,4.270,4.140
2880.000,56.000,12.490,3.210
2880.000,57.000,3.340,7.140
2890.000,50.000,4.280,8.120
2890.000,51.000,7.050,8.440
2890.000,52.000,8.090,8.840
2890.000,53.000,8.370,6.640
2890.000,54.000,8.420,6.070
2890.000,55.000,5.390,4.290
2890.000,56.000,12.650,3.360
2890.000,57.000,4.380,6.750
2900.000,50.000,3.220,8.380
2900.000,51.000,7.050,8.440
2900.000,52.000,8.090,8.840
2900.000,53.000,9.590,6.680
2900.000,54.000,9.640,6.110
2900.000,55.000,6.520,4.440
2900.000,56.000,12.790,3.450
2900.000,57.000,5.410,6.410
2910.000,50.000,2.150,8.750
2910.000,51.000,7.050,8.440
2910.000,52.000,8.090,8.840
2910.000,53.000,10.830,6.800
2910.000,54.000,10.840,6.250
2910.000,55.000,7.440,4.480
2910.000,56.000,12.790,3.470
2910.000,57.000,6.480,6.110
2910.000,58.000,12.560,5.460
2920.000,50.000,1.120,9.160
2920.000,51.000,7.050,8.440
2920.000,52.000,8.090,8.840
2920.000,53.000,12.240,6.700
2920.000,54.000,12.110,5.970
2920.000,55.000,8.880,4.540
2920.000,56.000,12.790,3.380
2920.000,57.000,7.720,6.040
2920.000,58.000,11.240,5.140
2930.000,50.000,0.120,9.620
2930.000,51.000,7.050,8.440
2930.000,52.000,8.090,8.840
2930.000,55.000,9.980,4.680
2930.000,56.000,12.780,3.160
2930.000,57.000,9.050,6.210
2930.000,58.000,9.960,5.280
2940.000,51.000,7.050,8.440
2940.000,52.000,8.090,8.840
2940.000,55.000,11.250,4.850
2940.000,56.000,12.780,3.080
2940.000,57.000,10.460,6.390
2940.000,58.000,8.670,5.430
2950.000,51.000,7.050,8.440
2950.000,52.000,8.090,8.840
2950.000,55.000,12.490,5.520
2950.000,56.000,12.780,3.080
2950.000,57.000,11.690,6.380
2950.000,58.000,7.330,5.500
2960.000,51.000,7.050,8.440
2960.000,52.000,8.090,8.840
2960.000,56.000,12.780,3.080
2960.000,58.000,6.050,5.590
2970.000,51.000,7.050,8.440
2970.000,52.000,8.090,8.840
2970.000,56.000,12.780,3.080
2970.000,58.000,4.740,5.640
2980.000,51.000,7.050,8.440
2980.000,52.000,8.090,8.840
2980.000,56.000,12.780,3.080
2980.000,58.000,3.440,5.640
2990.000,51.000,7.050,8.440
2990.000,52.000,8.090,8.840
2990.000,56.000,12.780,3.150
2990.000,58.000,2.150,5.650
3000.000,51.000,7.050,8.440
3000.000,52.000,8.090,8.840
3000.000,56.000,12.820,3.240
3000.000,58.000,0.810,5.630
3010.000,51.000,6.930,8.260
3010.000,52.000,8.090,8.840
3010.000,56.000,12.820,3.240
3010.000,58.000,-0.460,5.540
3010.000,59.000,-1.060,1.160
3010.000,60.000,-1.160,1.710
3020.000,51.000,6.870,8.090
3020.000,52.000,8.090,8.840
3020.000,56.000,12.820,3.240
3020.000,59.000,-0.160,1.580
